duration_seconds,mfcc_mean,mfcc_std,mfcc_delta_mean,mfcc_delta_std,mfcc_delta2_mean,mfcc_delta2_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,rms_mean,rms_std,zcr_mean,zcr_std,label,dataset,filepath
1.34,-17.308107376098633,48.37751007080078,0.04614198952913284,5.4775800704956055,-0.06914322078227997,3.620640516281128,1916.9508416936558,574.360073412105,3548.5101744186045,1246.925222361687,1570.7730700124112,366.7650338190061,0.13653914630413055,0.05587007850408554,0.1346634265988372,0.038723713420269194,moderate,ravdess,datasets\raw\stress\ravdess\Actor_03\03-01-08-02-01-01-03.wav
1.6,-16.676210403442383,57.4926643371582,0.12130904942750931,5.302327632904053,0.016156882047653198,4.044989109039307,1951.457974922701,726.5585319554958,3753.3700980392155,1390.0381683623498,1683.9738572671731,354.1077084535579,0.08343615382909775,0.046852078288793564,0.13672832414215685,0.05958125820723633,moderate,ravdess,datasets\raw\stress\ravdess\Actor_03\03-01-08-02-01-02-03.wav
1.57,-20.73822021484375,51.28395080566406,0.39943814277648926,5.284271240234375,-0.11460254341363907,4.136073112487793,2095.9960769896616,893.8099279284363,3947.96875,1495.121142732358,1764.1736705971239,365.74472423256657,0.10761965811252594,0.05400412902235985,0.16849609375,0.11600415064522022,moderate,ravdess,datasets\raw\stress\ravdess\Actor_03\03-01-08-02-02-01-03.wav
1.34,-17.222610473632812,52.091190338134766,-0.07727305591106415,6.36972188949585,-0.15177671611309052,5.2347588539123535,2056.0164516295877,1116.024650320893,3672.6017441860463,1624.7753348732142,1618.928473898093,426.6381927233288,0.13351866602897644,0.06456103175878525,0.15534156976744187,0.13425207385582802,moderate,ravdess,datasets\raw\stress\ravdess\Actor_03\03-01-08-02-02-02-03.wav
1.31,-16.404146194458008,52.0775032043457,0.08329091221094131,4.316390037536621,0.005680270958691835,3.0236306190490723,1819.8241487458715,860.052089934502,3424.4791666666665,1513.3707257711283,1556.960901891707,433.14653884660794,0.15305575728416443,0.06446699053049088,0.12296549479166667,0.07054607341348307,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-01-01-01-01-04.wav
1.34,-20.638916015625,53.656410217285156,-0.029575906693935394,4.5491838455200195,0.09496117383241653,3.208702802658081,1743.8224850330923,838.8811416240388,3250.545058139535,1590.50163016597,1520.0351839874106,469.2159847339292,0.1533883959054947,0.054407428950071335,0.11630178052325581,0.0651127706577421,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-01-01-01-02-04.wav
1.28,-23.328672409057617,61.07645034790039,-0.10408271104097366,5.377506256103516,-0.011885043233633041,3.8487095832824707,1706.0578265760134,1008.7304828577616,3147.484756097561,1654.9904566321638,1486.2518066152556,487.9191261234845,0.11766816675662994,0.054092466831207275,0.1316453887195122,0.11952076848420838,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-01-01-02-01-04.wav
1.25,-20.954795837402344,56.07270050048828,-0.14414413273334503,4.739274024963379,0.0551358126103878,4.13166618347168,1761.0847054623264,1033.6072056165103,3259.375,1660.047974410303,1527.2447432471727,471.71508288915794,0.12948784232139587,0.055513981729745865,0.1394775390625,0.11842448895331859,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-01-01-02-02-04.wav
1.73,-21.44744110107422,54.23490905761719,0.0964769795536995,5.04470157623291,0.028490548953413963,3.0929744243621826,1778.874617893395,911.7489128818271,3245.3125,1684.4344261316617,1511.0986257486372,473.18700217737893,0.13996781408786774,0.06287121027708054,0.12754794034090908,0.07140751919148866,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-01-01-01-04.wav
1.79,-16.381675720214844,46.20016860961914,-0.03334159031510353,4.194774627685547,-0.0866265520453453,2.993640899658203,1840.5915688648433,873.3202315796451,3399.2598684210525,1582.6440558388704,1531.898120607684,444.3129788669817,0.20016027987003326,0.08051209151744843,0.13886890076754385,0.09047496950078367,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-01-01-02-04.wav
1.66,-18.975313186645508,46.91313171386719,0.030548129230737686,4.777292728424072,0.041557494550943375,3.405958414077759,1890.833334905106,1194.7502213886444,3429.0978773584907,1824.8456523363932,1556.9156587424498,506.7423057393936,0.2241678237915039,0.08190933614969254,0.13893904775943397,0.14983351861680336,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-01-02-01-04.wav
1.63,-18.854583740234375,48.68292999267578,-0.0058733075857162476,5.002728462219238,-0.013248344883322716,3.5147440433502197,1952.915498485897,1265.3476234353561,3452.9747596153848,1871.5591489920973,1550.925619364672,495.4751574893126,0.18910980224609375,0.07944068312644958,0.15840970552884615,0.15593736170624992,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-01-02-02-04.wav
1.98,-18.559368133544922,54.699825286865234,0.002749656094238162,4.464061260223389,0.10488725453615189,3.210625171661377,1799.5556321107338,1024.1137988630273,3288.814484126984,1762.8018192889197,1581.00264256325,442.7752659309511,0.15885737538337708,0.08086404949426651,0.11845858134920635,0.10308419098341219,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-02-01-01-04.wav
1.79,-17.55987548828125,52.50261688232422,-0.05582080036401749,4.700490474700928,0.050821881741285324,3.4487576484680176,1786.7489644468449,984.3319601601352,3252.7412280701756,1723.654467857956,1527.2086973497055,469.3861726048392,0.16963566839694977,0.08274504542350769,0.13387472587719298,0.10134168180890453,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-02-01-02-04.wav
1.89,-17.82332420349121,51.566349029541016,-0.1815892904996872,4.96218729019165,-0.03270723298192024,3.2677340507507324,1980.991309534876,1358.9567521438498,3469.0104166666665,1885.7272167413826,1550.76866798434,467.2607238805326,0.1764453947544098,0.08250007778406143,0.16005859375,0.18976799770906702,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-02-02-01-04.wav
2.08,-21.956144332885742,53.32576370239258,0.05987788736820221,5.80393648147583,-0.05132608115673065,3.710601329803467,2131.1680726613595,1385.5210208366436,3666.785037878788,1970.6723552480078,1623.5127063866819,482.50523441504,0.138052299618721,0.06110397353768349,0.18271336410984848,0.1754013574115362,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-02-02-02-02-04.wav
1.47,-21.955854415893555,55.83489990234375,0.2349177449941635,5.9494147300720215,0.12190254032611847,4.2294020652771,1780.6119851119727,782.634978577324,3371.1768617021276,1485.2206370809115,1498.082338658288,449.1884997720276,0.13330844044685364,0.05299026146531105,0.12238198138297872,0.068263538320022,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-01-01-01-04.wav
1.47,-22.183799743652344,51.965675354003906,0.19251909852027893,5.949634552001953,-0.04070649668574333,3.5237932205200195,1969.175893619926,702.3916913623909,3652.925531914894,1215.517937884997,1519.2923832904762,404.6618514171666,0.13541057705879211,0.0584908090531826,0.13370595079787234,0.0710448107843374,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-01-01-02-04.wav
1.57,-17.71452522277832,51.11983871459961,0.07360830157995224,5.707683086395264,-0.12283626943826675,4.327807903289795,2137.1811445148905,1172.7345708900395,3849.375,1680.0305173009508,1580.7546338002912,497.32646401986824,0.15472020208835602,0.05988001450896263,0.17228515625,0.14325217780942653,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-01-02-01-04.wav
1.5,-19.387115478515625,52.56000518798828,-0.04480868577957153,6.010229110717773,-0.12367477267980576,4.433295726776123,1894.5167357791859,1026.0092078323828,3463.7044270833335,1550.3002651840548,1488.8176608957301,472.5734336418121,0.17514683306217194,0.07104648649692535,0.15118408203125,0.1484113845941035,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-01-02-02-04.wav
1.66,-22.757654190063477,54.47852325439453,0.03631777688860893,6.574616432189941,0.0518362894654274,4.255890369415283,2110.0311208608823,887.1515134412308,3769.1627358490564,1291.9333259315886,1581.7372789479818,377.68396759328124,0.13697589933872223,0.07641507685184479,0.14467865566037735,0.07144655358665578,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-02-01-01-04.wav
1.47,-23.96099853515625,52.325531005859375,-0.1001935824751854,5.561306953430176,0.0631546899676323,4.1714582443237305,2249.7619443671183,746.2400899115961,4080.4521276595747,1164.1020079482025,1607.04206390538,347.4406137534435,0.1364036649465561,0.06084650382399559,0.16168342752659576,0.07391030989055827,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-02-01-02-04.wav
1.6,-27.045913696289062,54.37239456176758,0.045737795531749725,6.152873992919922,0.07555105537176132,4.040455341339111,2319.90771712613,1196.167308668107,4098.651960784314,1580.8965730759594,1611.4511857657642,445.2218194105003,0.13773341476917267,0.07867707312107086,0.19802198223039216,0.19216414296989212,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-02-02-01-04.wav
1.73,-29.450712203979492,52.24283218383789,0.2808735966682434,6.863511085510254,-0.11712387949228287,3.9381136894226074,2480.964366781978,994.848824242566,4359.943181818182,1328.855793716265,1701.3121943296187,402.73160549720757,0.11757715046405792,0.06282176822423935,0.21098188920454544,0.1536977857958787,low,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-03-02-02-02-04.wav
1.38,-18.237672805786133,54.23539733886719,0.21087591350078583,5.1043267250061035,-0.10117799788713455,3.340447425842285,1909.878716742511,1010.6034960711647,3526.1008522727275,1652.1745319388021,1581.0201213391558,465.14441937017517,0.12987621128559113,0.0704261064529419,0.146240234375,0.09546023316798255,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-01-01-01-04.wav
1.41,-21.828685760498047,55.32752227783203,0.06347334384918213,5.313869476318359,0.060110729187726974,3.531712293624878,1924.2847336805335,946.0903252977863,3637.5,1624.1838228100223,1606.8674742376609,440.8018415485244,0.14677877724170685,0.06340211629867554,0.13141276041666666,0.09053310836367026,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-01-01-02-04.wav
1.5,-25.729373931884766,56.372772216796875,0.13883458077907562,6.329277038574219,-0.08826454728841782,4.561704158782959,2143.612468453993,1251.2967728694518,3714.84375,1744.7744188357697,1539.8715237273539,452.99002357590143,0.15280789136886597,0.06317929923534393,0.17647298177083334,0.16944719077405235,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-01-02-01-04.wav
1.47,-28.02253532409668,57.53089904785156,0.22697792947292328,5.923675060272217,0.07365677505731583,4.1020379066467285,2274.3228691308113,1303.3144774291552,3916.057180851064,1792.467179912127,1599.5162520335493,459.8516774690631,0.12721221148967743,0.0642659142613411,0.21125955784574468,0.1935676003244817,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-01-02-02-04.wav
1.63,-24.103818893432617,55.95695114135742,0.1989082247018814,6.4521284103393555,0.032823044806718826,4.4936747550964355,2105.260325017262,892.7910564184002,3810.6971153846152,1269.7560039444495,1547.2442732676657,343.71173265898267,0.15794317424297333,0.06485655903816223,0.15740497295673078,0.10198696434278218,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-02-01-01-04.wav
1.66,-19.394405364990234,58.579261779785156,0.1326419860124588,6.519924163818359,-0.03918691352009773,4.735431671142578,2234.6998022215857,975.4988897132174,3917.305424528302,1624.8068261297014,1621.314064303604,390.4122379243758,0.1493828445672989,0.07733627408742905,0.17414136202830188,0.08995394097655454,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-02-01-02-04.wav
1.76,-30.598079681396484,65.17002868652344,0.024023275822401047,6.503111362457275,-0.015572666190564632,4.802419185638428,2397.209438947203,1055.5075039750054,4149.4140625,1418.1924558660396,1621.4794088794297,396.4382243235739,0.15005220472812653,0.07239826023578644,0.2069091796875,0.16587478048659335,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-02-02-01-04.wav
1.76,-30.070405960083008,59.989505767822266,0.03039786033332348,6.940650463104248,0.0564720444381237,4.907435417175293,2391.361697178739,1179.1654370261351,4108.816964285715,1500.2854263808106,1609.8259878671718,386.74805900609226,0.13994036614894867,0.062432073056697845,0.210693359375,0.19165338959920414,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-04-02-02-02-04.wav
1.63,-24.790576934814453,64.443115234375,0.15916012227535248,6.748578071594238,0.042604960501194,4.447269916534424,1990.328634789982,1056.7203762031997,3597.956730769231,1679.6549789579142,1546.4656580513865,406.04517993913174,0.0972391739487648,0.05815853178501129,0.13823054387019232,0.09639197490883711,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-01-01-01-04.wav
1.54,-22.224605560302734,59.25569534301758,0.09003308415412903,6.5916619300842285,0.04255558177828789,4.5103631019592285,2134.9830964389253,1043.4256456870633,3820.950255102041,1525.4323157181727,1588.9727937724283,376.8196940127587,0.11680690944194794,0.06447745859622955,0.15239357461734693,0.09199713412098902,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-01-01-02-04.wav
1.47,-24.416658401489258,50.910552978515625,0.019833479076623917,6.40390157699585,-0.0417545847594738,4.6235127449035645,2286.737616590953,1242.5207557222552,4033.5771276595747,1834.1714392931967,1666.4545157165137,483.5623923528128,0.16901811957359314,0.07489912956953049,0.20353016954787234,0.19010048089835416,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-01-02-01-04.wav
1.73,-20.85247802734375,49.913936614990234,0.010294166393578053,6.182152271270752,0.059489164501428604,4.0982232093811035,2327.905549901367,1358.1239912244491,3984.090909090909,1895.661470882943,1603.699841003919,493.84653191636687,0.16402597725391388,0.07900010794401169,0.19734552556818183,0.19005979983238983,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-01-02-02-04.wav
1.63,-24.93920135498047,58.68635940551758,-0.2210129052400589,6.649106979370117,-0.16205017268657684,4.946188449859619,2584.298099881314,795.4440454973395,4765.174278846154,1028.5391661509886,1782.9413691685224,266.6382884661632,0.10427537560462952,0.06894444674253464,0.18754695012019232,0.0853221313903998,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-02-01-01-04.wav
1.79,-23.900588989257812,57.51328659057617,-0.08524896949529648,6.208792686462402,-0.15194396674633026,4.564863681793213,2537.7529373974535,919.7725104943021,4364.583333333333,1393.5935486364629,1729.983519117072,281.44886038319754,0.10185021162033081,0.062042541801929474,0.19054961622807018,0.08869999985973742,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-02-01-02-04.wav
1.66,-30.90342140197754,63.50554656982422,0.1483907699584961,7.306136131286621,-0.06030198186635971,5.258625507354736,2675.1750011993804,946.9220475029747,4706.2205188679245,1270.716033349746,1784.4364918409256,335.3851685995892,0.08266393840312958,0.05591535195708275,0.23081883844339623,0.1646112107765459,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-02-02-01-04.wav
1.86,-31.388626098632812,61.84638595581055,0.1557851880788803,7.701433181762695,-0.07652674615383148,5.726436138153076,2772.4672593016007,1077.3754554915056,4894.465042372882,1365.8406447602624,1826.081955616916,349.74090130479857,0.09367016702890396,0.05102239549160004,0.2467144465042373,0.18479598612351422,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-05-02-02-02-04.wav
1.28,-22.744525909423828,48.55363845825195,-0.10032235831022263,4.914336681365967,-0.0027986851055175066,4.384345054626465,2246.0251009444255,1065.2411793403624,4090.129573170732,1848.8362061436194,1695.972379810772,506.5981977996082,0.16172528266906738,0.05966287851333618,0.15934641768292682,0.09258693907932834,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-01-01-01-04.wav
1.28,-22.58901596069336,48.51163101196289,-0.30227091908454895,5.417942523956299,-0.03139398619532585,4.58335542678833,2109.9559407562933,906.3623338442962,3839.748475609756,1599.3837630150883,1621.217397001067,451.6437819742879,0.17505057156085968,0.06589480489492416,0.14086318597560976,0.07598392830074004,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-01-01-02-04.wav
1.41,-24.29859733581543,49.746665954589844,0.02611677721142769,5.547067642211914,0.06432868540287018,4.648757457733154,2277.043644833139,1217.5956905163753,4001.7361111111113,1884.3026526506474,1664.8885345658812,509.36176663797914,0.16731461882591248,0.06625686585903168,0.18659939236111112,0.171888438169336,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-01-02-01-04.wav
1.41,-23.967390060424805,49.081565856933594,0.1313711702823639,5.472010612487793,0.012715011835098267,4.542213439941406,2299.635712138283,1294.7425991567022,4073.9583333333335,2031.333865790052,1720.3743173532343,545.9706587917412,0.1716238260269165,0.0736604705452919,0.18407118055555555,0.15747534156500548,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-01-02-02-04.wav
1.44,-15.881380081176758,50.093563079833984,-0.08663145452737808,5.133913993835449,-0.1709226816892624,3.9064252376556396,2417.7661666891227,809.4198788828184,4322.690217391304,1193.3882075357033,1711.900935961134,296.16662478377003,0.18720901012420654,0.08086313307285309,0.18817934782608695,0.07714652131901639,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-02-01-01-04.wav
1.31,-19.30912208557129,54.980560302734375,-0.3752910792827606,5.105777740478516,-0.21562255918979645,3.9698574542999268,2128.4426352929827,791.6858689111274,3856.7708333333335,1422.7656022744495,1649.9920494069443,306.8399566711713,0.14849162101745605,0.0678463876247406,0.15499441964285715,0.07429230320183633,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-02-01-02-04.wav
1.54,-25.68524932861328,51.85181427001953,0.17354325950145721,6.462730407714844,-0.20284809172153473,5.352539539337158,2407.1368937998072,940.8104325256032,4308.673469387755,1469.1859515440833,1777.9592164002536,295.28380194883454,0.1586443930864334,0.0793190523982048,0.19382772640306123,0.1339825098026003,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-02-02-01-04.wav
1.47,-26.66489601135254,49.26593780517578,0.06234726682305336,5.415311336517334,0.10365737229585648,4.859504222869873,2339.834074052027,808.8273177435904,4310.671542553191,1317.597722771966,1780.4564937098066,372.08887821082305,0.1472005844116211,0.06506507098674774,0.18768700132978725,0.1364579814940157,high,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-06-02-02-02-04.wav
1.86,-16.58491325378418,59.213226318359375,0.15263177454471588,6.126991271972656,-0.08120733499526978,5.036511421203613,2040.9181540295372,1270.6552551148557,3578.6546610169494,1961.8153403085114,1541.8377272088508,493.33667056510785,0.1358766257762909,0.06721734255552292,0.1585010593220339,0.13282634376034366,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-01-01-01-04.wav
1.86,-17.171226501464844,56.2550048828125,-0.008177099749445915,6.9669880867004395,-0.19611409306526184,5.009259223937988,1941.8941827528454,1152.546837305053,3384.9311440677966,1830.610244900887,1553.0149549059229,412.8568461662666,0.15765570104122162,0.07288344204425812,0.1436871027542373,0.10939523839433409,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-01-01-02-04.wav
1.79,-23.52393341064453,64.46105194091797,-0.303475946187973,7.462890148162842,0.03954808786511421,4.672203063964844,2163.054500664018,1439.047431063966,3647.066885964912,2030.332073087866,1557.8948732026383,537.9905466856377,0.14100201427936554,0.07243995368480682,0.19096080043859648,0.20984998966585333,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-01-02-01-04.wav
1.76,-22.50369644165039,65.68103790283203,-0.10992202907800674,7.846258163452148,0.012137968093156815,5.134530067443848,2245.6617189344415,1331.7945701430292,3840.401785714286,1852.029741296689,1629.589832849841,458.6862031483542,0.11974985897541046,0.0804823711514473,0.20345633370535715,0.20788916961310508,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-01-02-02-04.wav
1.89,-22.304319381713867,65.66476440429688,-0.3197431266307831,7.889425754547119,0.042624831199645996,5.099160671234131,2081.9704399943,1043.1838997497841,3852.2135416666665,1711.612364326415,1666.7742373962342,397.90006265654455,0.13648462295532227,0.08946838229894638,0.12408854166666666,0.09436298734606137,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-02-01-01-04.wav
1.89,-23.568984985351562,66.23812866210938,-0.152397021651268,7.609309673309326,-0.04495234042406082,4.667141437530518,1939.3086870666536,985.3336129117278,3506.3802083333335,1748.2706832206534,1663.5809128939036,389.92808576897454,0.12609465420246124,0.11339855194091797,0.12196451822916667,0.08720112080828306,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-02-01-02-04.wav
1.86,-26.61359977722168,64.37127685546875,-0.05098881945014,7.52475643157959,0.007815061137080193,5.034325122833252,2285.0434355065995,1610.5456968888411,3747.616525423729,2120.314175553515,1530.5449493659767,494.99209848329554,0.15906032919883728,0.09880031645298004,0.2046146716101695,0.22858013338359506,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-02-02-01-04.wav
1.92,-28.635169982910156,62.69074630737305,-0.16670218110084534,8.472553253173828,-0.004045604262501001,5.012696266174316,2402.0927129150373,1413.2777166280473,4041.752049180328,1864.9287050498624,1664.7958588165714,414.9521575879053,0.1301492303609848,0.07718484848737717,0.21704501793032788,0.21562783753878476,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-07-02-02-02-04.wav
1.28,-20.99677085876465,50.56904220581055,0.05730520561337471,6.362277507781982,-0.08466659486293793,4.096746444702148,1853.9651637001914,829.3684533869306,3441.692073170732,1414.7251571498016,1506.6495335996203,385.3370580029481,0.17676155269145966,0.07784715294837952,0.12933498475609756,0.08004262125544939,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-01-01-01-04.wav
1.41,-22.651365280151367,51.15242385864258,0.08860693871974945,6.46295166015625,-0.20197078585624695,4.17489767074585,1977.2896124411616,890.5826708427467,3647.222222222222,1496.9740851313306,1554.3453241089614,431.3992261703823,0.1712433248758316,0.0783638134598732,0.142578125,0.09311073780010268,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-01-01-02-04.wav
1.63,-24.723133087158203,54.91428756713867,0.07353539019823074,7.0811333656311035,0.03617796674370766,4.670207500457764,2226.4923438938376,1438.1268961422923,3783.503605769231,1950.317896548708,1549.1037556979309,482.7588672962203,0.14377433061599731,0.07781972736120224,0.20264610877403846,0.21031907962820423,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-01-02-01-04.wav
1.44,-26.80052947998047,53.60287094116211,0.2198268473148346,7.083312511444092,-0.007887441664934158,5.0691447257995605,2042.9994006831248,1103.2147411377025,3704.1440217391305,1703.676186530532,1580.307254500548,482.4914006300889,0.1471673995256424,0.0677880272269249,0.16064453125,0.14021906104409892,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-01-02-02-04.wav
1.66,-23.662059783935547,57.85763931274414,-0.26643314957618713,7.662421703338623,-0.1965244710445404,4.574256896972656,2265.066208834136,862.7588083162224,4090.6544811320755,1448.2280635715226,1612.3594284269652,419.6517221668329,0.12381666153669357,0.06794071197509766,0.16886239681603774,0.08284864256078274,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-02-01-01-04.wav
1.5,-23.27241325378418,52.28451919555664,-0.014641053043305874,6.970455169677734,0.02874751202762127,4.449829578399658,2144.701417581485,816.9869921792657,3928.8736979166665,1469.1284900450255,1653.749474592376,409.05595557543126,0.17325176298618317,0.08886825293302536,0.15459187825520834,0.07947035103462408,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-02-01-02-04.wav
1.5,-20.82379913330078,48.65327453613281,0.026336364448070526,6.766706943511963,-0.1060541495680809,5.222020149230957,2182.7156721990427,1115.3047452625608,3913.0859375,1513.3039917531084,1609.6263101099864,347.35531586048046,0.18958161771297455,0.08958989381790161,0.17853800455729166,0.17370808459379863,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-02-02-01-04.wav
1.57,-26.579700469970703,51.329166412353516,-0.31448403000831604,7.726851940155029,0.00533673819154501,4.760335445404053,2244.093528907247,950.9061993591716,4186.875,1311.5229250045536,1708.9777247639026,332.0696122188124,0.1422230303287506,0.06245039030909538,0.174892578125,0.1426715597772338,moderate,ravdess,datasets\raw\stress\ravdess\Actor_04\03-01-08-02-02-02-04.wav
1.6,-9.049583435058594,74.09010314941406,-0.07955799251794815,6.0875139236450195,-0.027028752490878105,4.7018842697143555,1435.7982429207475,954.20701211397,2572.1507352941176,1584.6315497987912,1336.5176782297267,463.9079724853366,0.09002178907394409,0.055383820086717606,0.10684742647058823,0.08056299464297734,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-01-01-01-01-05.wav
1.66,-7.927786827087402,75.1764144897461,-0.10155811160802841,6.805515766143799,-0.0951913446187973,5.296980381011963,1512.3271318966954,986.4745142867148,2701.6509433962265,1546.2808385502751,1374.787379357304,392.48114411481697,0.0738166868686676,0.04512522742152214,0.1143775795990566,0.09189732373322189,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-01-01-01-02-05.wav
1.31,-8.337631225585938,62.938697814941406,-0.28732502460479736,6.0634260177612305,-0.24143557250499725,4.665485382080078,1576.607243457672,899.4959439048358,2982.8869047619046,1379.79227580627,1400.878286541449,396.8396374674105,0.12262897193431854,0.06400244683027267,0.12076822916666667,0.10774504256035025,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-01-01-02-01-05.wav
1.57,-6.032074451446533,64.41625213623047,-0.12671399116516113,6.787402153015137,-0.13330218195915222,4.658112525939941,1570.3731665854511,1191.0700602438135,2703.59375,1674.539647851481,1323.679332522039,394.77702260717587,0.13261322677135468,0.06470111012458801,0.132177734375,0.14376297767771415,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-01-01-02-02-05.wav
1.95,-7.911807537078857,72.65689086914062,-0.017380641773343086,6.361142635345459,-0.08522402495145798,4.295699596405029,1464.7873285713865,1031.6326214505732,2667.5907258064517,1715.76025102479,1448.4559907854295,448.48509722102625,0.08657652884721756,0.05098684877157211,0.10546875,0.08394379719390506,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-02-01-01-01-05.wav
1.95,-5.337955951690674,65.95597076416016,0.054819945245981216,6.032203674316406,-0.1603584587574005,4.309324264526367,1603.2008204024874,1037.1269075114487,2990.6754032258063,1564.5298299135602,1537.2452446322068,375.53014459591697,0.10249418020248413,0.057167503982782364,0.12989856350806453,0.10358053920760855,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-02-01-01-02-05.wav
2.08,-7.058987617492676,67.15038299560547,-0.1014256626367569,7.0210394859313965,-0.10744164884090424,4.644840717315674,1683.3429865983637,1301.2969203907394,2809.3039772727275,1867.8436155422555,1458.488037435306,383.56080281475687,0.10812906920909882,0.05950639024376869,0.1502352627840909,0.157197108447991,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-02-01-02-01-05.wav
2.11,-8.662118911743164,65.68221282958984,-0.03408501669764519,6.637116432189941,-0.10711555927991867,4.0107035636901855,1848.3580227423295,1502.384694467647,2959.305037313433,2026.6589087133211,1473.9640468945079,411.10867592482515,0.12005884200334549,0.07556044310331345,0.16208751166044777,0.19013633270381589,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-02-01-02-02-05.wav
2.69,-4.631038665771484,62.42527770996094,0.12205123901367188,7.216479301452637,-0.09329276531934738,4.222429275512695,1875.823079126169,1257.6392883617486,3284.7426470588234,1920.3191581254353,1580.9033126070208,430.18416031985856,0.12583765387535095,0.06991726905107498,0.1690085018382353,0.15117330347447014,low,ravdess,datasets\raw\stress\ravdess\Actor_05\03-01-02-02-01-01-05.wav
